"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"09/06/2022 04:00:00 - 09/06/2022 05:00:00","BZN|FI","Without sequence","150.0","",""
"09/06/2022 05:00:00 - 09/06/2022 06:00:00","BZN|FI","Without sequence","225.03","",""
"09/06/2022 06:00:00 - 09/06/2022 07:00:00","BZN|FI","Without sequence","253.18","",""
"09/06/2022 07:00:00 - 09/06/2022 08:00:00","BZN|FI","Without sequence","241.74","",""
"09/06/2022 08:00:00 - 09/06/2022 09:00:00","BZN|FI","Without sequence","253.19","",""
"09/06/2022 09:00:00 - 09/06/2022 10:00:00","BZN|FI","Without sequence","249.55","",""
"09/06/2022 10:00:00 - 09/06/2022 11:00:00","BZN|FI","Without sequence","238.77","",""
"09/06/2022 11:00:00 - 09/06/2022 12:00:00","BZN|FI","Without sequence","255.03","",""
"09/06/2022 12:00:00 - 09/06/2022 13:00:00","BZN|FI","Without sequence","250.0","",""
"09/06/2022 13:00:00 - 09/06/2022 14:00:00","BZN|FI","Without sequence","233.48","",""
"09/06/2022 14:00:00 - 09/06/2022 15:00:00","BZN|FI","Without sequence","228.54","",""
"09/06/2022 15:00:00 - 09/06/2022 16:00:00","BZN|FI","Without sequence","225.03","",""
"09/06/2022 16:00:00 - 09/06/2022 17:00:00","BZN|FI","Without sequence","223.95","",""
"09/06/2022 17:00:00 - 09/06/2022 18:00:00","BZN|FI","Without sequence","231.39","",""
"09/06/2022 18:00:00 - 09/06/2022 19:00:00","BZN|FI","Without sequence","228.56","",""
"09/06/2022 19:00:00 - 09/06/2022 20:00:00","BZN|FI","Without sequence","234.51","",""
"09/06/2022 20:00:00 - 09/06/2022 21:00:00","BZN|FI","Without sequence","187.96","",""
"09/06/2022 21:00:00 - 09/06/2022 22:00:00","BZN|FI","Without sequence","197.19","",""
"09/06/2022 22:00:00 - 09/06/2022 23:00:00","BZN|FI","Without sequence","166.29","",""
"09/06/2022 23:00:00 - 10/06/2022 00:00:00","BZN|FI","Without sequence","137.26","",""
"10/06/2022 00:00:00 - 10/06/2022 01:00:00","BZN|FI","Without sequence","194.97","",""
"10/06/2022 01:00:00 - 10/06/2022 02:00:00","BZN|FI","Without sequence","149.99","",""
"10/06/2022 02:00:00 - 10/06/2022 03:00:00","BZN|FI","Without sequence","128.37","",""
"10/06/2022 03:00:00 - 10/06/2022 04:00:00","BZN|FI","Without sequence","111.84","",""
"10/06/2022 04:00:00 - 10/06/2022 05:00:00","BZN|FI","Without sequence","120.1","",""
"10/06/2022 05:00:00 - 10/06/2022 06:00:00","BZN|FI","Without sequence","179.14","",""
"10/06/2022 06:00:00 - 10/06/2022 07:00:00","BZN|FI","Without sequence","239.42","",""
"10/06/2022 07:00:00 - 10/06/2022 08:00:00","BZN|FI","Without sequence","299.91","",""
"10/06/2022 08:00:00 - 10/06/2022 09:00:00","BZN|FI","Without sequence","368.58","",""
"10/06/2022 09:00:00 - 10/06/2022 10:00:00","BZN|FI","Without sequence","266.06","",""
"10/06/2022 10:00:00 - 10/06/2022 11:00:00","BZN|FI","Without sequence","249.99","",""
"10/06/2022 11:00:00 - 10/06/2022 12:00:00","BZN|FI","Without sequence","235.36","",""
"10/06/2022 12:00:00 - 10/06/2022 13:00:00","BZN|FI","Without sequence","207.86","",""
"10/06/2022 13:00:00 - 10/06/2022 14:00:00","BZN|FI","Without sequence","196.55","",""
"10/06/2022 14:00:00 - 10/06/2022 15:00:00","BZN|FI","Without sequence","178.6","",""
"10/06/2022 15:00:00 - 10/06/2022 16:00:00","BZN|FI","Without sequence","176.43","",""
"10/06/2022 16:00:00 - 10/06/2022 17:00:00","BZN|FI","Without sequence","179.83","",""
"10/06/2022 17:00:00 - 10/06/2022 18:00:00","BZN|FI","Without sequence","194.97","",""
"10/06/2022 18:00:00 - 10/06/2022 19:00:00","BZN|FI","Without sequence","225.08","",""
"10/06/2022 19:00:00 - 10/06/2022 20:00:00","BZN|FI","Without sequence","245.77","",""
"10/06/2022 20:00:00 - 10/06/2022 21:00:00","BZN|FI","Without sequence","196.99","",""
"10/06/2022 21:00:00 - 10/06/2022 22:00:00","BZN|FI","Without sequence","216.9","",""
"10/06/2022 22:00:00 - 10/06/2022 23:00:00","BZN|FI","Without sequence","197.67","",""
"10/06/2022 23:00:00 - 11/06/2022 00:00:00","BZN|FI","Without sequence","149.43","",""
"11/06/2022 00:00:00 - 11/06/2022 01:00:00","BZN|FI","Without sequence","27.82","",""
"11/06/2022 01:00:00 - 11/06/2022 02:00:00","BZN|FI","Without sequence","19.72","",""
"11/06/2022 02:00:00 - 11/06/2022 03:00:00","BZN|FI","Without sequence","13.66","",""
"11/06/2022 03:00:00 - 11/06/2022 04:00:00","BZN|FI","Without sequence","13.63","",""
"11/06/2022 04:00:00 - 11/06/2022 05:00:00","BZN|FI","Without sequence","13.61","",""
"11/06/2022 05:00:00 - 11/06/2022 06:00:00","BZN|FI","Without sequence","14.26","",""
"11/06/2022 06:00:00 - 11/06/2022 07:00:00","BZN|FI","Without sequence","25.51","",""
"11/06/2022 07:00:00 - 11/06/2022 08:00:00","BZN|FI","Without sequence","34.49","",""
"11/06/2022 08:00:00 - 11/06/2022 09:00:00","BZN|FI","Without sequence","36.32","",""
"11/06/2022 09:00:00 - 11/06/2022 10:00:00","BZN|FI","Without sequence","29.58","",""
"11/06/2022 10:00:00 - 11/06/2022 11:00:00","BZN|FI","Without sequence","21.54","",""
"11/06/2022 11:00:00 - 11/06/2022 12:00:00","BZN|FI","Without sequence","13.51","",""
"11/06/2022 12:00:00 - 11/06/2022 13:00:00","BZN|FI","Without sequence","11.06","",""
"11/06/2022 13:00:00 - 11/06/2022 14:00:00","BZN|FI","Without sequence","9.77","",""
"11/06/2022 14:00:00 - 11/06/2022 15:00:00","BZN|FI","Without sequence","4.23","",""
"11/06/2022 15:00:00 - 11/06/2022 16:00:00","BZN|FI","Without sequence","10.08","",""
"11/06/2022 16:00:00 - 11/06/2022 17:00:00","BZN|FI","Without sequence","11.68","",""
"11/06/2022 17:00:00 - 11/06/2022 18:00:00","BZN|FI","Without sequence","13.29","",""
"11/06/2022 18:00:00 - 11/06/2022 19:00:00","BZN|FI","Without sequence","13.28","",""
"11/06/2022 19:00:00 - 11/06/2022 20:00:00","BZN|FI","Without sequence","15.24","",""
"11/06/2022 20:00:00 - 11/06/2022 21:00:00","BZN|FI","Without sequence","15.9","",""
"11/06/2022 21:00:00 - 11/06/2022 22:00:00","BZN|FI","Without sequence","21.37","",""
"11/06/2022 22:00:00 - 11/06/2022 23:00:00","BZN|FI","Without sequence","17.4","",""
"11/06/2022 23:00:00 - 12/06/2022 00:00:00","BZN|FI","Without sequence","11.73","",""
"12/06/2022 00:00:00 - 12/06/2022 01:00:00","BZN|FI","Without sequence","10.69","",""
"12/06/2022 01:00:00 - 12/06/2022 02:00:00","BZN|FI","Without sequence","10.09","",""
"12/06/2022 02:00:00 - 12/06/2022 03:00:00","BZN|FI","Without sequence","9.05","",""
"12/06/2022 03:00:00 - 12/06/2022 04:00:00","BZN|FI","Without sequence","9.09","",""
"12/06/2022 04:00:00 - 12/06/2022 05:00:00","BZN|FI","Without sequence","10.36","",""
"12/06/2022 05:00:00 - 12/06/2022 06:00:00","BZN|FI","Without sequence","11.41","",""
"12/06/2022 06:00:00 - 12/06/2022 07:00:00","BZN|FI","Without sequence","11.22","",""
"12/06/2022 07:00:00 - 12/06/2022 08:00:00","BZN|FI","Without sequence","19.88","",""
"12/06/2022 08:00:00 - 12/06/2022 09:00:00","BZN|FI","Without sequence","28.25","",""
"12/06/2022 09:00:00 - 12/06/2022 10:00:00","BZN|FI","Without sequence","31.25","",""
"12/06/2022 10:00:00 - 12/06/2022 11:00:00","BZN|FI","Without sequence","31.09","",""
"12/06/2022 11:00:00 - 12/06/2022 12:00:00","BZN|FI","Without sequence","30.02","",""
"12/06/2022 12:00:00 - 12/06/2022 13:00:00","BZN|FI","Without sequence","19.71","",""
"12/06/2022 13:00:00 - 12/06/2022 14:00:00","BZN|FI","Without sequence","5.02","",""
"12/06/2022 14:00:00 - 12/06/2022 15:00:00","BZN|FI","Without sequence","2.0","",""
"12/06/2022 15:00:00 - 12/06/2022 16:00:00","BZN|FI","Without sequence","9.95","",""
"12/06/2022 16:00:00 - 12/06/2022 17:00:00","BZN|FI","Without sequence","27.8","",""
"12/06/2022 17:00:00 - 12/06/2022 18:00:00","BZN|FI","Without sequence","35.66","",""
"12/06/2022 18:00:00 - 12/06/2022 19:00:00","BZN|FI","Without sequence","39.59","",""
"12/06/2022 19:00:00 - 12/06/2022 20:00:00","BZN|FI","Without sequence","45.23","",""
"12/06/2022 20:00:00 - 12/06/2022 21:00:00","BZN|FI","Without sequence","46.24","",""
"12/06/2022 21:00:00 - 12/06/2022 22:00:00","BZN|FI","Without sequence","44.82","",""
"12/06/2022 22:00:00 - 12/06/2022 23:00:00","BZN|FI","Without sequence","38.45","",""
"12/06/2022 23:00:00 - 13/06/2022 00:00:00","BZN|FI","Without sequence","24.55","",""
"13/06/2022 00:00:00 - 13/06/2022 01:00:00","BZN|FI","Without sequence","16.52","",""
"13/06/2022 01:00:00 - 13/06/2022 02:00:00","BZN|FI","Without sequence","15.17","",""
"13/06/2022 02:00:00 - 13/06/2022 03:00:00","BZN|FI","Without sequence","13.63","",""
"13/06/2022 03:00:00 - 13/06/2022 04:00:00","BZN|FI","Without sequence","14.3","",""
"13/06/2022 04:00:00 - 13/06/2022 05:00:00","BZN|FI","Without sequence","16.47","",""
"13/06/2022 05:00:00 - 13/06/2022 06:00:00","BZN|FI","Without sequence","46.18","",""
"13/06/2022 06:00:00 - 13/06/2022 07:00:00","BZN|FI","Without sequence","152.7","",""
"13/06/2022 07:00:00 - 13/06/2022 08:00:00","BZN|FI","Without sequence","190.0","",""
"13/06/2022 08:00:00 - 13/06/2022 09:00:00","BZN|FI","Without sequence","212.12","",""
"13/06/2022 09:00:00 - 13/06/2022 10:00:00","BZN|FI","Without sequence","179.22","",""
"13/06/2022 10:00:00 - 13/06/2022 11:00:00","BZN|FI","Without sequence","165.7","",""
"13/06/2022 11:00:00 - 13/06/2022 12:00:00","BZN|FI","Without sequence","149.99","",""
"13/06/2022 12:00:00 - 13/06/2022 13:00:00","BZN|FI","Without sequence","175.05","",""
"13/06/2022 13:00:00 - 13/06/2022 14:00:00","BZN|FI","Without sequence","175.06","",""
"13/06/2022 14:00:00 - 13/06/2022 15:00:00","BZN|FI","Without sequence","175.1","",""
"13/06/2022 15:00:00 - 13/06/2022 16:00:00","BZN|FI","Without sequence","156.3","",""
"13/06/2022 16:00:00 - 13/06/2022 17:00:00","BZN|FI","Without sequence","154.12","",""
"13/06/2022 17:00:00 - 13/06/2022 18:00:00","BZN|FI","Without sequence","154.3","",""
"13/06/2022 18:00:00 - 13/06/2022 19:00:00","BZN|FI","Without sequence","175.17","",""
"13/06/2022 19:00:00 - 13/06/2022 20:00:00","BZN|FI","Without sequence","208.41","",""
"13/06/2022 20:00:00 - 13/06/2022 21:00:00","BZN|FI","Without sequence","167.29","",""
"13/06/2022 21:00:00 - 13/06/2022 22:00:00","BZN|FI","Without sequence","165.92","",""
"13/06/2022 22:00:00 - 13/06/2022 23:00:00","BZN|FI","Without sequence","140.0","",""
"13/06/2022 23:00:00 - 14/06/2022 00:00:00","BZN|FI","Without sequence","47.2","",""
"14/06/2022 00:00:00 - 14/06/2022 01:00:00","BZN|FI","Without sequence","56.63","",""
"14/06/2022 01:00:00 - 14/06/2022 02:00:00","BZN|FI","Without sequence","53.91","",""
"14/06/2022 02:00:00 - 14/06/2022 03:00:00","BZN|FI","Without sequence","52.77","",""
"14/06/2022 03:00:00 - 14/06/2022 04:00:00","BZN|FI","Without sequence","52.63","",""
"14/06/2022 04:00:00 - 14/06/2022 05:00:00","BZN|FI","Without sequence","52.29","",""
"14/06/2022 05:00:00 - 14/06/2022 06:00:00","BZN|FI","Without sequence","123.48","",""
"14/06/2022 06:00:00 - 14/06/2022 07:00:00","BZN|FI","Without sequence","196.95","",""
"14/06/2022 07:00:00 - 14/06/2022 08:00:00","BZN|FI","Without sequence","227.88","",""
"14/06/2022 08:00:00 - 14/06/2022 09:00:00","BZN|FI","Without sequence","221.28","",""
"14/06/2022 09:00:00 - 14/06/2022 10:00:00","BZN|FI","Without sequence","249.99","",""
"14/06/2022 10:00:00 - 14/06/2022 11:00:00","BZN|FI","Without sequence","235.45","",""
"14/06/2022 11:00:00 - 14/06/2022 12:00:00","BZN|FI","Without sequence","184.24","",""
"14/06/2022 12:00:00 - 14/06/2022 13:00:00","BZN|FI","Without sequence","206.36","",""
"14/06/2022 13:00:00 - 14/06/2022 14:00:00","BZN|FI","Without sequence","251.41","",""
"14/06/2022 14:00:00 - 14/06/2022 15:00:00","BZN|FI","Without sequence","151.74","",""
"14/06/2022 15:00:00 - 14/06/2022 16:00:00","BZN|FI","Without sequence","163.95","",""
"14/06/2022 16:00:00 - 14/06/2022 17:00:00","BZN|FI","Without sequence","199.99","",""
"14/06/2022 17:00:00 - 14/06/2022 18:00:00","BZN|FI","Without sequence","197.87","",""
"14/06/2022 18:00:00 - 14/06/2022 19:00:00","BZN|FI","Without sequence","225.43","",""
"14/06/2022 19:00:00 - 14/06/2022 20:00:00","BZN|FI","Without sequence","229.34","",""
"14/06/2022 20:00:00 - 14/06/2022 21:00:00","BZN|FI","Without sequence","225.02","",""
"14/06/2022 21:00:00 - 14/06/2022 22:00:00","BZN|FI","Without sequence","229.97","",""
"14/06/2022 22:00:00 - 14/06/2022 23:00:00","BZN|FI","Without sequence","169.73","",""
"14/06/2022 23:00:00 - 15/06/2022 00:00:00","BZN|FI","Without sequence","99.73","",""
"15/06/2022 00:00:00 - 15/06/2022 01:00:00","BZN|FI","Without sequence","47.99","",""
"15/06/2022 01:00:00 - 15/06/2022 02:00:00","BZN|FI","Without sequence","10.84","",""
"15/06/2022 02:00:00 - 15/06/2022 03:00:00","BZN|FI","Without sequence","9.61","",""
"15/06/2022 03:00:00 - 15/06/2022 04:00:00","BZN|FI","Without sequence","9.82","",""
"15/06/2022 04:00:00 - 15/06/2022 05:00:00","BZN|FI","Without sequence","33.69","",""
"15/06/2022 05:00:00 - 15/06/2022 06:00:00","BZN|FI","Without sequence","115.02","",""
"15/06/2022 06:00:00 - 15/06/2022 07:00:00","BZN|FI","Without sequence","219.61","",""
"15/06/2022 07:00:00 - 15/06/2022 08:00:00","BZN|FI","Without sequence","246.95","",""
"15/06/2022 08:00:00 - 15/06/2022 09:00:00","BZN|FI","Without sequence","252.78","",""
"15/06/2022 09:00:00 - 15/06/2022 10:00:00","BZN|FI","Without sequence","213.58","",""
"15/06/2022 10:00:00 - 15/06/2022 11:00:00","BZN|FI","Without sequence","195.78","",""
"15/06/2022 11:00:00 - 15/06/2022 12:00:00","BZN|FI","Without sequence","175.37","",""
"15/06/2022 12:00:00 - 15/06/2022 13:00:00","BZN|FI","Without sequence","170.76","",""
"15/06/2022 13:00:00 - 15/06/2022 14:00:00","BZN|FI","Without sequence","172.2","",""
"15/06/2022 14:00:00 - 15/06/2022 15:00:00","BZN|FI","Without sequence","168.61","",""
"15/06/2022 15:00:00 - 15/06/2022 16:00:00","BZN|FI","Without sequence","170.24","",""
"15/06/2022 16:00:00 - 15/06/2022 17:00:00","BZN|FI","Without sequence","183.06","",""
"15/06/2022 17:00:00 - 15/06/2022 18:00:00","BZN|FI","Without sequence","218.19","",""
"15/06/2022 18:00:00 - 15/06/2022 19:00:00","BZN|FI","Without sequence","250.0","",""
"15/06/2022 19:00:00 - 15/06/2022 20:00:00","BZN|FI","Without sequence","219.1","",""
"15/06/2022 20:00:00 - 15/06/2022 21:00:00","BZN|FI","Without sequence","141.64","",""
"15/06/2022 21:00:00 - 15/06/2022 22:00:00","BZN|FI","Without sequence","99.95","",""
"15/06/2022 22:00:00 - 15/06/2022 23:00:00","BZN|FI","Without sequence","90.49","",""
"15/06/2022 23:00:00 - 16/06/2022 00:00:00","BZN|FI","Without sequence","23.53","",""
"16/06/2022 00:00:00 - 16/06/2022 01:00:00","BZN|FI","Without sequence","12.44","",""
"16/06/2022 01:00:00 - 16/06/2022 02:00:00","BZN|FI","Without sequence","9.29","",""
"16/06/2022 02:00:00 - 16/06/2022 03:00:00","BZN|FI","Without sequence","8.02","",""
"16/06/2022 03:00:00 - 16/06/2022 04:00:00","BZN|FI","Without sequence","7.76","",""
"16/06/2022 04:00:00 - 16/06/2022 05:00:00","BZN|FI","Without sequence","8.29","",""
"16/06/2022 05:00:00 - 16/06/2022 06:00:00","BZN|FI","Without sequence","23.64","",""
"16/06/2022 06:00:00 - 16/06/2022 07:00:00","BZN|FI","Without sequence","135.42","",""
"16/06/2022 07:00:00 - 16/06/2022 08:00:00","BZN|FI","Without sequence","222.49","",""
"16/06/2022 08:00:00 - 16/06/2022 09:00:00","BZN|FI","Without sequence","245.0","",""
"16/06/2022 09:00:00 - 16/06/2022 10:00:00","BZN|FI","Without sequence","216.49","",""
"16/06/2022 10:00:00 - 16/06/2022 11:00:00","BZN|FI","Without sequence","181.27","",""
"16/06/2022 11:00:00 - 16/06/2022 12:00:00","BZN|FI","Without sequence","163.48","",""
"16/06/2022 12:00:00 - 16/06/2022 13:00:00","BZN|FI","Without sequence","152.96","",""
"16/06/2022 13:00:00 - 16/06/2022 14:00:00","BZN|FI","Without sequence","116.89","",""
"16/06/2022 14:00:00 - 16/06/2022 15:00:00","BZN|FI","Without sequence","100.0","",""
"16/06/2022 15:00:00 - 16/06/2022 16:00:00","BZN|FI","Without sequence","98.56","",""
"16/06/2022 16:00:00 - 16/06/2022 17:00:00","BZN|FI","Without sequence","116.63","",""
"16/06/2022 17:00:00 - 16/06/2022 18:00:00","BZN|FI","Without sequence","165.21","",""
"16/06/2022 18:00:00 - 16/06/2022 19:00:00","BZN|FI","Without sequence","213.86","",""
"16/06/2022 19:00:00 - 16/06/2022 20:00:00","BZN|FI","Without sequence","205.75","",""
"16/06/2022 20:00:00 - 16/06/2022 21:00:00","BZN|FI","Without sequence","199.99","",""
"16/06/2022 21:00:00 - 16/06/2022 22:00:00","BZN|FI","Without sequence","191.98","",""
"16/06/2022 22:00:00 - 16/06/2022 23:00:00","BZN|FI","Without sequence","170.3","",""
"16/06/2022 23:00:00 - 17/06/2022 00:00:00","BZN|FI","Without sequence","144.02","",""
"17/06/2022 00:00:00 - 17/06/2022 01:00:00","BZN|FI","Without sequence","52.13","",""
"17/06/2022 01:00:00 - 17/06/2022 02:00:00","BZN|FI","Without sequence","28.61","",""
"17/06/2022 02:00:00 - 17/06/2022 03:00:00","BZN|FI","Without sequence","26.36","",""
"17/06/2022 03:00:00 - 17/06/2022 04:00:00","BZN|FI","Without sequence","27.05","",""
"17/06/2022 04:00:00 - 17/06/2022 05:00:00","BZN|FI","Without sequence","29.4","",""
"17/06/2022 05:00:00 - 17/06/2022 06:00:00","BZN|FI","Without sequence","141.16","",""
"17/06/2022 06:00:00 - 17/06/2022 07:00:00","BZN|FI","Without sequence","175.92","",""
"17/06/2022 07:00:00 - 17/06/2022 08:00:00","BZN|FI","Without sequence","315.55","",""
"17/06/2022 08:00:00 - 17/06/2022 09:00:00","BZN|FI","Without sequence","325.7","",""
"17/06/2022 09:00:00 - 17/06/2022 10:00:00","BZN|FI","Without sequence","299.07","",""
"17/06/2022 10:00:00 - 17/06/2022 11:00:00","BZN|FI","Without sequence","244.42","",""
"17/06/2022 11:00:00 - 17/06/2022 12:00:00","BZN|FI","Without sequence","194.9","",""
"17/06/2022 12:00:00 - 17/06/2022 13:00:00","BZN|FI","Without sequence","186.55","",""
"17/06/2022 13:00:00 - 17/06/2022 14:00:00","BZN|FI","Without sequence","178.3","",""
"17/06/2022 14:00:00 - 17/06/2022 15:00:00","BZN|FI","Without sequence","174.12","",""
"17/06/2022 15:00:00 - 17/06/2022 16:00:00","BZN|FI","Without sequence","176.14","",""
"17/06/2022 16:00:00 - 17/06/2022 17:00:00","BZN|FI","Without sequence","199.81","",""
"17/06/2022 17:00:00 - 17/06/2022 18:00:00","BZN|FI","Without sequence","240.63","",""
"17/06/2022 18:00:00 - 17/06/2022 19:00:00","BZN|FI","Without sequence","250.0","",""
"17/06/2022 19:00:00 - 17/06/2022 20:00:00","BZN|FI","Without sequence","238.54","",""
"17/06/2022 20:00:00 - 17/06/2022 21:00:00","BZN|FI","Without sequence","199.79","",""
"17/06/2022 21:00:00 - 17/06/2022 22:00:00","BZN|FI","Without sequence","191.96","",""
"17/06/2022 22:00:00 - 17/06/2022 23:00:00","BZN|FI","Without sequence","208.99","",""
"17/06/2022 23:00:00 - 18/06/2022 00:00:00","BZN|FI","Without sequence","150.0","",""
"18/06/2022 00:00:00 - 18/06/2022 01:00:00","BZN|FI","Without sequence","108.74","",""
"18/06/2022 01:00:00 - 18/06/2022 02:00:00","BZN|FI","Without sequence","105.76","",""
"18/06/2022 02:00:00 - 18/06/2022 03:00:00","BZN|FI","Without sequence","80.68","",""
"18/06/2022 03:00:00 - 18/06/2022 04:00:00","BZN|FI","Without sequence","47.99","",""
"18/06/2022 04:00:00 - 18/06/2022 05:00:00","BZN|FI","Without sequence","4.33","",""
"18/06/2022 05:00:00 - 18/06/2022 06:00:00","BZN|FI","Without sequence","30.2","",""
"18/06/2022 06:00:00 - 18/06/2022 07:00:00","BZN|FI","Without sequence","79.25","",""
"18/06/2022 07:00:00 - 18/06/2022 08:00:00","BZN|FI","Without sequence","100.52","",""
"18/06/2022 08:00:00 - 18/06/2022 09:00:00","BZN|FI","Without sequence","101.2","",""
"18/06/2022 09:00:00 - 18/06/2022 10:00:00","BZN|FI","Without sequence","103.41","",""
"18/06/2022 10:00:00 - 18/06/2022 11:00:00","BZN|FI","Without sequence","91.28","",""
"18/06/2022 11:00:00 - 18/06/2022 12:00:00","BZN|FI","Without sequence","91.37","",""
"18/06/2022 12:00:00 - 18/06/2022 13:00:00","BZN|FI","Without sequence","95.24","",""
"18/06/2022 13:00:00 - 18/06/2022 14:00:00","BZN|FI","Without sequence","87.34","",""
"18/06/2022 14:00:00 - 18/06/2022 15:00:00","BZN|FI","Without sequence","88.58","",""
"18/06/2022 15:00:00 - 18/06/2022 16:00:00","BZN|FI","Without sequence","93.89","",""
"18/06/2022 16:00:00 - 18/06/2022 17:00:00","BZN|FI","Without sequence","93.07","",""
"18/06/2022 17:00:00 - 18/06/2022 18:00:00","BZN|FI","Without sequence","96.18","",""
"18/06/2022 18:00:00 - 18/06/2022 19:00:00","BZN|FI","Without sequence","94.7","",""
"18/06/2022 19:00:00 - 18/06/2022 20:00:00","BZN|FI","Without sequence","87.25","",""
"18/06/2022 20:00:00 - 18/06/2022 21:00:00","BZN|FI","Without sequence","54.44","",""
"18/06/2022 21:00:00 - 18/06/2022 22:00:00","BZN|FI","Without sequence","66.88","",""
"18/06/2022 22:00:00 - 18/06/2022 23:00:00","BZN|FI","Without sequence","79.12","",""
"18/06/2022 23:00:00 - 19/06/2022 00:00:00","BZN|FI","Without sequence","5.57","",""
"19/06/2022 00:00:00 - 19/06/2022 01:00:00","BZN|FI","Without sequence","3.14","",""
"19/06/2022 01:00:00 - 19/06/2022 02:00:00","BZN|FI","Without sequence","2.53","",""
"19/06/2022 02:00:00 - 19/06/2022 03:00:00","BZN|FI","Without sequence","1.95","",""
"19/06/2022 03:00:00 - 19/06/2022 04:00:00","BZN|FI","Without sequence","1.66","",""
"19/06/2022 04:00:00 - 19/06/2022 05:00:00","BZN|FI","Without sequence","1.49","",""
"19/06/2022 05:00:00 - 19/06/2022 06:00:00","BZN|FI","Without sequence","1.71","",""
"19/06/2022 06:00:00 - 19/06/2022 07:00:00","BZN|FI","Without sequence","2.04","",""
"19/06/2022 07:00:00 - 19/06/2022 08:00:00","BZN|FI","Without sequence","2.77","",""
"19/06/2022 08:00:00 - 19/06/2022 09:00:00","BZN|FI","Without sequence","3.67","",""
"19/06/2022 09:00:00 - 19/06/2022 10:00:00","BZN|FI","Without sequence","5.11","",""
"19/06/2022 10:00:00 - 19/06/2022 11:00:00","BZN|FI","Without sequence","6.0","",""
"19/06/2022 11:00:00 - 19/06/2022 12:00:00","BZN|FI","Without sequence","6.92","",""
"19/06/2022 12:00:00 - 19/06/2022 13:00:00","BZN|FI","Without sequence","6.98","",""
"19/06/2022 13:00:00 - 19/06/2022 14:00:00","BZN|FI","Without sequence","6.8","",""
"19/06/2022 14:00:00 - 19/06/2022 15:00:00","BZN|FI","Without sequence","7.67","",""
"19/06/2022 15:00:00 - 19/06/2022 16:00:00","BZN|FI","Without sequence","13.32","",""
"19/06/2022 16:00:00 - 19/06/2022 17:00:00","BZN|FI","Without sequence","26.92","",""
"19/06/2022 17:00:00 - 19/06/2022 18:00:00","BZN|FI","Without sequence","31.95","",""
"19/06/2022 18:00:00 - 19/06/2022 19:00:00","BZN|FI","Without sequence","77.11","",""
"19/06/2022 19:00:00 - 19/06/2022 20:00:00","BZN|FI","Without sequence","72.68","",""
"19/06/2022 20:00:00 - 19/06/2022 21:00:00","BZN|FI","Without sequence","41.18","",""
"19/06/2022 21:00:00 - 19/06/2022 22:00:00","BZN|FI","Without sequence","46.97","",""
"19/06/2022 22:00:00 - 19/06/2022 23:00:00","BZN|FI","Without sequence","30.23","",""
"19/06/2022 23:00:00 - 20/06/2022 00:00:00","BZN|FI","Without sequence","26.53","",""
"20/06/2022 00:00:00 - 20/06/2022 01:00:00","BZN|FI","Without sequence","27.37","",""
"20/06/2022 01:00:00 - 20/06/2022 02:00:00","BZN|FI","Without sequence","26.85","",""
"20/06/2022 02:00:00 - 20/06/2022 03:00:00","BZN|FI","Without sequence","26.7","",""
"20/06/2022 03:00:00 - 20/06/2022 04:00:00","BZN|FI","Without sequence","27.15","",""
"20/06/2022 04:00:00 - 20/06/2022 05:00:00","BZN|FI","Without sequence","30.02","",""
"20/06/2022 05:00:00 - 20/06/2022 06:00:00","BZN|FI","Without sequence","160.45","",""
"20/06/2022 06:00:00 - 20/06/2022 07:00:00","BZN|FI","Without sequence","301.67","",""
"20/06/2022 07:00:00 - 20/06/2022 08:00:00","BZN|FI","Without sequence","368.9","",""
"20/06/2022 08:00:00 - 20/06/2022 09:00:00","BZN|FI","Without sequence","500.0","",""
"20/06/2022 09:00:00 - 20/06/2022 10:00:00","BZN|FI","Without sequence","348.28","",""
"20/06/2022 10:00:00 - 20/06/2022 11:00:00","BZN|FI","Without sequence","309.82","",""
"20/06/2022 11:00:00 - 20/06/2022 12:00:00","BZN|FI","Without sequence","305.97","",""
"20/06/2022 12:00:00 - 20/06/2022 13:00:00","BZN|FI","Without sequence","263.54","",""
"20/06/2022 13:00:00 - 20/06/2022 14:00:00","BZN|FI","Without sequence","223.16","",""
"20/06/2022 14:00:00 - 20/06/2022 15:00:00","BZN|FI","Without sequence","209.16","",""
"20/06/2022 15:00:00 - 20/06/2022 16:00:00","BZN|FI","Without sequence","259.03","",""
"20/06/2022 16:00:00 - 20/06/2022 17:00:00","BZN|FI","Without sequence","195.03","",""
"20/06/2022 17:00:00 - 20/06/2022 18:00:00","BZN|FI","Without sequence","225.86","",""
"20/06/2022 18:00:00 - 20/06/2022 19:00:00","BZN|FI","Without sequence","255.73","",""
"20/06/2022 19:00:00 - 20/06/2022 20:00:00","BZN|FI","Without sequence","291.19","",""
"20/06/2022 20:00:00 - 20/06/2022 21:00:00","BZN|FI","Without sequence","316.32","",""
"20/06/2022 21:00:00 - 20/06/2022 22:00:00","BZN|FI","Without sequence","315.99","",""
"20/06/2022 22:00:00 - 20/06/2022 23:00:00","BZN|FI","Without sequence","285.85","",""
"20/06/2022 23:00:00 - 21/06/2022 00:00:00","BZN|FI","Without sequence","155.76","",""
